person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length
29,120000,3,1.0,3,17500,12.87,0.15,5
46,57359,0,3.0,0,9000,6.92,0.16,14
22,19200,3,3.0,3,2850,15.27,0.15,4
23,50000,2,3.0,5,5000,8.94,0.1,3
24,64000,3,8.0,2,1300,13.49,0.02,3
29,50000,0,13.0,3,13650,10.99,0.27,9
31,52000,3,4.0,5,10000,11.83,0.19,7
37,43200,3,5.0,5,18000,8.88,0.42,16
24,29004,3,4.0,1,5000,6.92,0.17,3
25,120000,0,9.0,4,25000,13.72,0.21,3
25,83000,3,2.0,0,16000,10.99,0.19,2
23,40000,2,6.0,1,3000,7.66,0.07,3
28,78996,0,10.0,2,12000,13.16,0.15,5
28,34000,3,1.0,5,4800,11.49,0.14,7
24,16800,3,4.0,0,4375,9.99,0.26,2
29,105000,0,13.0,3,12000,7.88,0.11,10
22,31200,0,6.0,5,3500,7.74,0.11,2
29,60000,3,13.0,4,2075,15.23,0.03,7
23,80700,3,7.0,3,20000,11.71,0.25,2
26,93492,3,0.0,0,20000,9.45,0.21,4
26,96000,0,6.0,3,20000,11.11,0.21,4
35,30000,3,0.0,1,6475,5.42,0.22,7
25,95000,3,1.0,0,7000,6.99,0.07,2
29,62000,3,4.0,0,2300,13.43,0.04,6
37,63000,3,0.0,2,4000,10.99,0.06,13
27,70000,3,8.0,2,2200,10.74,0.03,8
24,91000,0,0.0,2,1000,7.68,0.01,3
31,20400,3,0.0,3,6225,9.76,0.31,9
30,45600,0,5.0,2,5000,7.29,0.11,8
32,120000,0,16.0,2,5600,10.75,0.05,10
41,37000,3,2.0,3,3000,10.99,0.08,16
35,28080,3,3.0,0,9600,13.57,0.34,6
22,16800,3,2.0,0,4000,14.27,0.24,4
22,82000,0,3.0,4,8300,11.46,0.1,3
24,110000,3,4.0,0,18000,12.18,0.16,4
28,45100,0,2.0,5,6000,5.42,0.13,9
24,12000,2,4.0,5,2500,12.69,0.21,3
33,78000,0,17.0,5,10000,10.99,0.13,10
23,79000,0,7.0,1,17825,6.62,0.23,2
26,90000,0,1.0,4,20000,10.99,0.22,3
22,62900,0,1.0,3,25000,14.38,0.34,2
35,200000,3,7.0,5,5000,10.99,0.03,10
24,52000,3,4.0,0,3500,7.68,0.07,2
35,62496,3,6.0,5,12000,14.11,0.19,8
24,50000,3,5.0,3,6000,14.79,0.12,4
27,40000,3,4.0,1,6000,12.73,0.15,10
27,90000,0,5.0,2,15000,7.49,0.17,5
26,56004,0,10.0,1,20000,13.57,0.36,4
34,30000,3,2.0,2,14975,12.53,0.5,10
34,110000,2,9.0,2,20000,10.99,0.18,9
25,35000,0,6.0,4,5000,5.99,0.14,4
24,75000,0,6.0,5,25000,10.99,0.33,2
30,65000,3,3.0,1,10000,14.27,0.15,7
22,32200,3,5.0,4,6500,11.83,0.2,2
26,46890,3,9.0,4,15000,12.99,0.32,3
27,120000,0,4.0,0,8400,7.14,0.07,6
25,25920,3,0.0,4,2300,11.11,0.09,4
26,40000,3,1.0,3,5000,14.26,0.13,2
23,64000,0,6.0,0,5500,7.14,0.09,3
22,67440,0,6.0,1,5500,10.25,0.08,4
23,38000,3,3.0,4,19750,7.51,0.52,4
29,160000,3,0.0,0,15000,13.04,0.09,5
25,30000,3,3.0,0,3000,12.98,0.1,3
29,76000,2,13.0,3,28000,16.77,0.37,10
31,80000,0,13.0,1,20000,8.9,0.25,10
25,221004,0,6.0,0,11900,14.42,0.05,3
35,56566,0,3.0,1,3200,10.99,0.06,6
37,75000,3,3.0,2,10000,10.99,0.13,17
24,37000,3,1.0,0,6000,7.66,0.16,2
27,31400,3,1.0,3,3500,11.71,0.11,8
30,151800,0,14.0,2,17525,12.72,0.12,7
24,70000,3,4.0,5,14400,12.68,0.21,4
24,50000,3,3.0,3,3000,10.99,0.06,2
35,136000,0,0.0,1,15000,10.99,0.11,9
24,27600,3,4.0,4,7000,15.62,0.25,4
31,65000,0,3.0,0,10000,13.61,0.15,6
23,30000,2,4.0,5,7000,7.49,0.23,3
40,30000,3,4.0,3,5500,14.74,0.18,12
23,40000,3,7.0,1,5600,13.8,0.14,3
29,100000,3,0.0,4,20000,13.98,0.2,6
24,96000,0,1.0,2,4800,11.99,0.05,3
28,35000,0,5.0,4,9600,13.16,0.27,8
45,140000,0,9.0,2,7500,6.62,0.05,15
26,110400,0,3.0,4,9800,10.99,0.09,3
29,69000,0,6.0,4,18000,12.61,0.26,9
41,47000,2,2.0,4,14000,7.88,0.3,12
27,50000,0,0.0,3,12000,6.62,0.24,9
30,156000,3,0.0,1,20000,6.54,0.13,8
27,36000,0,5.0,4,5000,10.99,0.14,10
26,67000,0,2.0,0,6500,14.11,0.1,2
26,40000,3,4.0,5,5875,12.69,0.15,2
25,50400,0,4.0,2,6000,7.14,0.12,4
29,126000,0,2.0,1,6450,10.37,0.05,7
23,28800,3,5.0,4,2800,10.38,0.1,2
26,70000,3,2.0,2,10000,9.45,0.14,3
26,18700,3,2.0,3,1500,5.42,0.08,3
29,115742,0,13.0,4,7000,6.62,0.06,8
24,40113,0,6.0,2,5000,7.14,0.12,2
26,34000,0,5.0,4,5000,5.79,0.15,4
21,28000,2,3.0,5,4000,7.88,0.14,3
27,57600,2,4.0,5,3000,12.99,0.05,10
23,33000,3,7.0,3,5500,14.54,0.17,2
23,33500,3,2.0,3,2500,15.68,0.07,4
24,52000,0,7.0,3,5000,14.22,0.1,3
25,32496,3,9.0,3,7200,9.51,0.22,4
22,45000,3,0.0,4,10500,6.99,0.23,2
26,22296,2,4.0,4,5400,5.42,0.24,3
24,40000,3,3.0,5,7000,7.88,0.17,4
31,36000,3,2.0,3,3500,12.53,0.1,10
36,49896,0,8.0,5,2800,10.99,0.06,17
22,42000,0,6.0,3,3000,6.03,0.07,2
25,200000,0,2.0,5,12000,10.38,0.06,2
21,110000,0,0.0,5,20000,10.99,0.18,4
26,52000,3,2.0,1,4800,9.99,0.09,2
23,14088,3,2.0,3,1500,8.88,0.11,2
29,72000,0,6.0,1,10800,6.99,0.15,8
27,64000,0,0.0,3,8000,5.79,0.13,5
27,149616,2,0.0,3,15000,11.03,0.1,10
44,48000,3,0.0,5,5000,13.43,0.1,14
36,155000,0,12.0,5,25000,10.74,0.16,11
23,48600,0,7.0,4,19000,11.36,0.39,4
29,38000,0,3.0,1,6000,15.21,0.16,9
32,50004,0,2.0,1,6250,12.87,0.12,6
25,88000,3,9.0,1,10000,17.88,0.11,4
27,85000,3,4.0,5,14400,8.49,0.17,10
27,128000,0,2.0,0,18000,11.83,0.14,6
34,45600,3,6.0,0,15000,11.48,0.33,9
22,86400,0,6.0,4,24000,13.85,0.28,2
33,69996,3,2.0,2,9000,11.58,0.13,5
28,77544,0,2.0,4,15000,16.63,0.19,5
24,30000,0,0.0,0,6000,13.57,0.2,2
32,60040,3,1.0,5,5000,8.88,0.08,10
27,38000,2,4.0,3,6500,5.42,0.17,6
21,15300,2,5.0,3,2500,6.03,0.16,2
42,26280,3,2.0,0,4000,9.99,0.15,17
23,90000,0,7.0,0,4000,10.65,0.04,3
43,97500,3,6.0,4,24000,10.99,0.25,16
29,23850,3,0.0,4,6075,10.99,0.25,5
25,54000,3,9.0,1,5400,7.88,0.1,3
31,50000,3,13.0,0,8000,14.09,0.16,8
28,136092,0,2.0,5,8000,13.61,0.06,5
24,58000,0,3.0,1,11000,16.77,0.19,4
22,18000,2,4.0,5,2000,11.49,0.11,3
27,70000,0,4.0,2,8000,14.46,0.11,7
23,16000,2,7.0,4,2000,6.39,0.13,3
22,60000,3,6.0,3,7500,9.99,0.13,3
24,46500,3,5.0,1,20000,10.62,0.43,2
30,19968,3,3.0,0,4000,16.45,0.2,9
36,37200,3,5.0,1,11000,12.73,0.3,12
37,25000,2,2.0,5,5000,9.91,0.2,11
30,61000,0,2.0,0,4000,7.9,0.07,7
24,74000,3,0.0,4,4500,12.18,0.06,4
26,62000,3,7.0,4,8000,12.99,0.13,4
40,74004,0,12.0,5,7125,6.62,0.1,14
23,41017,3,6.0,0,5000,10.99,0.12,2
33,189000,0,5.0,0,20000,6.17,0.11,7
24,50000,3,4.0,0,3600,11.36,0.07,3
26,56950,3,10.0,3,7550,9.99,0.11,3
57,15000,0,1.0,0,3000,12.68,0.2,23
23,55000,3,7.0,1,6000,10.99,0.11,2
23,23760,3,2.0,4,2800,10.99,0.12,4
31,215000,0,2.0,3,15000,10.99,0.07,10
22,53913,0,6.0,5,11500,5.99,0.21,4
21,30000,3,6.0,0,9200,6.62,0.31,3
28,77385,3,3.0,3,6000,7.66,0.08,6
29,25000,3,4.0,1,11325,10.99,0.45,5
44,67000,3,3.0,0,10000,11.66,0.15,15
21,80000,3,6.0,5,18000,7.9,0.23,2
32,75000,0,3.0,5,10000,10.38,0.13,10
53,105000,3,1.0,1,12000,6.91,0.11,23
25,150000,0,9.0,5,8200,5.79,0.05,2
28,36000,0,12.0,3,1925,15.23,0.05,8
30,111996,3,1.0,0,12000,7.49,0.11,6
47,65000,3,9.0,1,12000,5.42,0.18,17
25,30000,3,3.0,1,8500,13.98,0.28,4
23,9600,3,0.0,5,4000,7.14,0.42,4
26,72600,0,3.0,5,4500,7.74,0.06,3
25,94000,0,9.0,2,30000,10.65,0.32,4
24,50000,3,1.0,2,4000,5.42,0.08,2
29,52000,0,6.0,2,12000,15.65,0.23,9
24,96408,3,1.0,1,7700,12.53,0.08,4
29,19200,3,4.0,4,4000,10.37,0.21,6
26,19200,2,0.0,1,9250,10.99,0.48,2
21,83000,0,5.0,4,15000,12.84,0.18,4
24,10000,3,2.0,0,2000,10.25,0.2,2
22,38400,3,6.0,1,8000,7.88,0.21,4
28,123000,0,0.0,4,10000,7.14,0.08,6
33,55000,3,3.0,1,6000,13.35,0.11,5
45,100000,0,3.0,0,10000,16.0,0.1,13
30,54000,3,4.0,0,20000,14.84,0.37,9
23,50000,0,2.0,0,14400,10.0,0.29,2
31,165000,0,3.0,2,15000,12.61,0.09,7
41,32496,3,4.0,1,2000,10.99,0.06,12
34,75000,0,6.0,5,8000,5.42,0.11,10
29,49000,3,3.0,1,9500,10.99,0.19,5
29,34900,3,2.0,3,11200,9.99,0.32,10
22,47484,0,0.0,1,5325,10.62,0.11,4
42,136173,0,2.0,1,8000,6.62,0.06,15
31,50600,0,2.0,3,8500,10.99,0.17,7
29,72000,3,13.0,0,2000,14.59,0.03,8
25,150000,0,9.0,0,25000,10.25,0.17,4
33,64000,3,14.0,5,11000,15.68,0.17,5
30,48564,3,3.0,5,15000,10.75,0.31,9
31,200000,0,1.0,3,7800,9.63,0.04,8
32,29000,3,17.0,4,4800,16.29,0.17,7
33,123000,3,5.0,3,12000,11.83,0.1,7
25,41000,3,9.0,3,5000,11.71,0.12,2
24,37000,3,3.0,5,5500,9.2,0.15,3
44,48000,3,4.0,3,7500,11.49,0.16,15
31,65000,3,8.0,3,7500,10.95,0.12,10
34,105000,0,2.0,3,10000,7.51,0.1,7
34,42000,3,5.0,5,6000,14.22,0.14,10
45,54981,3,2.0,3,6000,10.99,0.11,17
22,84000,0,6.0,0,7200,5.79,0.09,2
24,72000,0,2.0,2,6000,7.49,0.08,2
24,56400,3,0.0,1,4000,14.75,0.07,2
27,24000,0,6.0,4,6250,8.49,0.26,8
27,60000,0,7.0,3,3400,10.99,0.06,7
26,43000,3,7.0,3,14400,9.62,0.33,4
34,91800,0,0.0,3,25000,15.83,0.23,9
28,55000,0,4.0,5,10650,11.58,0.19,8
26,24996,3,2.0,4,10000,10.99,0.4,4
33,40800,0,4.0,0,15000,7.51,0.37,5
23,64800,0,7.0,4,4000,13.99,0.06,2
27,66800,0,11.0,3,9600,7.51,0.14,7
23,105000,0,7.0,5,12000,11.36,0.11,2
26,87000,3,6.0,3,15000,5.99,0.17,2
25,225000,0,0.0,5,25000,18.67,0.11,2
21,45000,3,5.0,5,1000,7.49,0.02,3
31,101000,3,3.0,0,20000,7.9,0.2,10
24,39996,2,0.0,4,3000,7.37,0.08,2
40,28800,3,4.0,0,5400,10.37,0.19,15
25,108000,0,8.0,5,15000,6.62,0.14,2
30,180000,0,0.0,0,6000,6.62,0.03,5
22,130000,0,1.0,5,13000,8.94,0.1,4
24,60000,0,0.0,0,8500,10.59,0.14,4
25,18000,3,4.0,0,2000,7.51,0.11,4
27,113000,0,5.0,0,6425,6.03,0.06,7
31,80000,3,6.0,5,10000,10.99,0.13,9
26,27200,3,4.0,0,2500,13.49,0.09,4
29,97000,2,3.0,3,12000,11.83,0.12,7
23,27000,2,4.0,5,6400,7.9,0.24,2
24,90000,0,8.0,1,3000,13.79,0.03,4
27,91000,0,5.0,0,14700,7.88,0.16,6
20,65000,0,4.0,5,4800,9.99,0.07,4
26,51840,3,9.0,1,9000,8.0,0.17,4
23,66912,0,7.0,4,16000,12.73,0.24,3
24,89000,2,7.0,2,15000,17.58,0.17,4
22,31000,0,1.0,0,5000,13.79,0.16,4
25,53000,3,6.0,3,3000,13.99,0.06,2
24,51600,3,1.0,2,3000,12.68,0.06,4
25,50600,2,3.0,4,3000,7.51,0.06,2
23,50400,3,3.0,1,5000,10.38,0.1,2
28,114000,0,13.0,2,26000,8.49,0.23,5
23,39689,2,1.0,5,13000,13.57,0.33,2
22,36000,3,3.0,4,3600,5.99,0.1,2
23,61498,0,5.0,3,5000,11.36,0.08,3
34,135000,0,18.0,1,8000,9.32,0.06,6
25,68250,0,3.0,1,17000,10.99,0.25,3
27,102000,0,6.0,5,10000,9.63,0.1,9
24,96000,0,8.0,5,4200,5.99,0.04,3
41,43439,3,4.0,5,15000,12.73,0.35,15
29,108800,0,1.0,3,18500,17.8,0.14,10
24,58000,3,3.0,5,6000,12.87,0.1,2
28,30000,0,4.0,2,3000,6.76,0.1,9
23,50400,3,5.0,1,9400,9.99,0.19,4
26,125000,0,3.0,1,24000,15.28,0.19,4
25,150000,2,0.0,5,14400,8.9,0.1,4
23,50000,3,8.0,3,5825,10.65,0.12,2
25,72400,0,9.0,5,8000,17.39,0.11,3
24,47000,0,5.0,3,15000,7.66,0.32,3
25,52000,3,1.0,0,7000,12.53,0.13,3
23,124000,0,4.0,3,16000,6.03,0.13,4
24,35020,3,0.0,3,5800,8.32,0.17,3
34,48000,3,14.0,4,10000,15.7,0.21,9
24,65000,3,6.0,1,13000,13.49,0.2,2
27,54000,3,6.0,0,5000,11.99,0.09,10
28,32500,3,0.0,3,8250,7.51,0.25,10
27,207182,0,11.0,4,22000,10.62,0.11,7
22,36000,3,0.0,4,15850,11.48,0.44,3
25,59000,3,3.0,3,3500,15.65,0.06,2
57,26400,3,2.0,4,2500,13.48,0.09,18
42,61000,2,2.0,4,14400,7.51,0.24,17
31,100000,0,0.0,5,20000,13.48,0.2,6
22,45000,3,3.0,4,10000,17.93,0.22,2
23,46000,3,3.0,3,15000,16.0,0.33,4
44,12000,2,5.0,2,2000,9.88,0.17,11
29,70000,3,1.0,2,10000,10.99,0.14,8
28,30000,3,3.0,4,10000,8.9,0.33,5
22,21600,2,5.0,4,5000,7.9,0.23,3
24,80000,0,4.0,4,2000,15.27,0.03,3
26,56000,0,9.0,2,10000,12.42,0.18,2
27,124100,3,3.0,3,10175,12.99,0.07,6
24,54000,3,2.0,1,6000,7.14,0.11,3
34,57016,3,14.0,2,6000,11.83,0.11,6
26,24000,0,5.0,4,8000,9.76,0.33,3
35,60000,0,12.0,0,25000,12.73,0.42,8
26,132000,0,3.0,4,2000,7.51,0.02,3
26,75000,3,10.0,1,10000,15.58,0.13,2
23,40440,3,0.0,1,5500,12.73,0.14,4
26,48000,0,10.0,2,4000,5.42,0.08,2
27,70000,0,9.0,1,16000,7.9,0.23,7
22,150000,0,6.0,3,9500,12.87,0.06,4
30,74797,0,14.0,3,4800,18.79,0.05,7
26,54500,3,7.0,1,2400,9.32,0.04,3
27,80000,3,8.0,2,12800,18.67,0.16,6
29,25000,2,8.0,3,6500,13.49,0.26,9
25,24000,3,2.0,3,10625,6.03,0.44,2
28,62000,3,4.0,4,7200,12.99,0.12,9
22,41000,0,6.0,1,10000,13.57,0.24,4
35,120000,3,4.0,5,12000,10.99,0.1,5
35,100000,0,14.0,4,10000,6.62,0.1,8
21,32000,3,5.0,5,15000,11.09,0.47,3
26,47004,3,9.0,3,2500,15.65,0.05,3
29,30000,0,3.0,3,4000,10.99,0.13,7
32,34000,0,5.0,0,2800,9.32,0.08,7
25,39900,3,8.0,1,12000,9.88,0.3,4
26,60000,0,6.0,2,5000,9.99,0.08,2
22,75000,2,6.0,1,4800,8.0,0.06,2
26,52992,3,6.0,2,12800,5.42,0.24,4
25,59000,3,4.0,3,15000,9.99,0.25,3
37,45996,0,11.0,5,6000,9.25,0.13,16
26,120000,0,10.0,2,10000,14.59,0.08,2
28,21000,3,6.0,0,6250,7.9,0.3,8
26,120000,3,10.0,5,6000,9.88,0.05,2
43,72600,3,2.0,4,6000,10.99,0.08,15
21,48000,0,5.0,0,18000,15.62,0.38,3
29,73000,3,7.0,0,2500,14.35,0.03,9
25,55000,0,9.0,5,3600,11.34,0.07,4
38,30132,3,4.0,3,3000,13.85,0.1,14
33,79200,0,3.0,2,25000,15.58,0.32,5
24,50000,3,0.0,4,6000,7.49,0.12,4
29,36000,0,2.0,4,20000,10.99,0.56,6
25,23400,3,3.0,3,4000,12.42,0.17,3
25,150000,3,2.0,2,8750,7.74,0.06,4
29,78996,3,0.0,2,15000,15.7,0.19,7
29,36000,3,13.0,3,12000,7.49,0.33,10
65,45900,3,2.0,4,10000,10.99,0.22,29
22,72500,3,6.0,0,4200,11.71,0.06,3
32,188000,0,0.0,1,10000,10.71,0.05,7
28,110000,0,3.0,5,11000,5.79,0.1,5
22,42000,3,2.0,1,7000,14.27,0.17,2
21,26004,2,5.0,5,7500,10.99,0.29,2
28,20000,3,2.0,2,4000,13.11,0.2,6
28,64600,3,3.0,4,10000,13.48,0.15,7
123,80004,3,2.0,1,20400,10.25,0.25,3
25,48000,3,8.0,0,3500,13.16,0.07,3
25,180488,0,9.0,2,24000,12.87,0.13,2
32,107400,2,2.0,3,25000,15.21,0.23,10
26,44600,3,0.0,1,4800,14.65,0.11,2
22,35000,2,2.0,5,13200,13.48,0.38,3
31,60000,3,11.0,1,15000,11.71,0.25,7
25,75000,3,9.0,4,10000,7.49,0.13,3
37,38304,3,3.0,4,12000,7.88,0.31,12
24,12000,3,4.0,3,2400,6.92,0.2,2
28,90000,3,0.0,5,4000,13.49,0.04,8
39,76644,3,2.0,5,6400,10.99,0.08,15
30,96000,0,8.0,1,17000,10.62,0.18,10
23,48000,3,5.0,0,5000,9.25,0.1,2
23,110000,3,7.0,1,15000,12.18,0.14,2
21,19000,2,5.0,3,6000,8.49,0.32,3
29,120000,0,8.0,3,28000,7.9,0.23,8
32,27500,3,4.0,2,4000,10.62,0.15,7
32,50000,3,0.0,2,3775,6.17,0.08,8
25,55000,3,3.0,0,1200,11.58,0.02,4
26,87360,3,1.0,1,6800,12.99,0.08,3
26,79560,0,10.0,0,8000,12.53,0.1,4
23,67000,3,3.0,1,25000,7.9,0.37,3
25,34800,0,4.0,0,9450,5.99,0.27,4
25,36000,3,7.0,3,11325,12.69,0.31,4
23,32640,3,5.0,5,4800,11.99,0.15,3
37,42000,3,0.0,3,12000,10.99,0.29,14
27,80000,0,6.0,3,23750,10.99,0.3,9
34,300000,0,18.0,0,16000,10.74,0.05,9
23,33990,0,2.0,0,1000,10.59,0.03,2
22,75000,3,2.0,1,19600,12.42,0.26,4
37,48500,0,4.0,4,6000,7.88,0.12,12
28,60000,3,3.0,4,12000,6.17,0.2,6
23,76800,0,4.0,5,10000,9.63,0.13,4
24,61000,3,3.0,5,12000,10.99,0.2,3
29,338000,3,3.0,2,24000,17.8,0.07,8
22,50650,3,4.0,0,6000,11.86,0.12,2
22,60000,3,1.0,4,7000,14.65,0.12,2
22,45000,3,4.0,1,10000,10.65,0.22,3
22,30000,3,2.0,3,7000,17.58,0.23,2
45,55000,3,1.0,4,4000,6.03,0.07,12
25,85584,0,10.0,0,24000,17.19,0.28,2
34,24000,2,4.0,5,2400,13.98,0.1,6
23,75000,0,0.0,3,9500,10.99,0.13,4
29,25000,2,5.0,3,10000,13.49,0.4,5
21,31200,3,4.0,3,15000,6.62,0.48,3
23,24000,3,3.0,1,5250,7.66,0.22,3
25,47000,3,4.0,3,19000,11.99,0.4,2
23,39000,3,1.0,1,6000,15.99,0.15,3
23,56000,2,2.0,3,15000,10.62,0.27,3
28,50000,3,12.0,3,8000,14.65,0.16,9
25,19000,2,3.0,0,4000,7.4,0.21,3
25,72600,3,5.0,2,6500,7.74,0.09,2
27,50000,0,1.0,4,3000,7.68,0.06,5
32,130000,0,3.0,1,28000,8.49,0.22,7
24,42000,3,4.0,4,10600,13.16,0.25,4
26,97500,3,10.0,5,5000,18.39,0.05,4
23,57996,0,7.0,0,7200,10.99,0.12,2
42,69228,3,3.0,2,10000,7.49,0.14,13
25,67147,3,9.0,3,3000,16.02,0.04,4
23,69000,3,3.0,1,15000,10.65,0.22,4
33,66300,0,3.0,3,22000,14.59,0.28,8
29,76000,3,2.0,0,3000,10.99,0.04,5
34,397800,0,5.0,3,14000,14.61,0.03,5
22,60000,3,0.0,3,5500,7.88,0.09,2
22,28000,0,6.0,4,10000,10.99,0.36,3
28,25200,3,5.0,4,11500,14.46,0.46,6
23,33500,3,2.0,1,2500,15.68,0.07,4
24,35000,3,7.0,1,3500,6.99,0.1,2
25,57000,3,2.0,1,9500,6.17,0.17,4
65,93000,0,27.0,4,25000,9.99,0.27,27
27,112000,0,5.0,4,8000,6.17,0.07,8
33,105000,0,12.0,2,7000,7.74,0.07,10
30,60600,0,1.0,1,3000,7.12,0.05,6
37,59000,0,3.0,2,9000,10.25,0.15,13
32,77500,0,3.0,4,13000,10.99,0.17,10
25,144996,0,2.0,1,25000,16.35,0.17,2
27,48000,3,7.0,1,9800,8.59,0.2,5
23,48000,2,6.0,1,5000,10.08,0.1,3
22,61000,0,6.0,0,12000,7.29,0.2,3
38,200000,0,0.0,0,3000,7.68,0.01,12
40,21408,0,4.0,2,1500,11.12,0.07,14
23,47500,3,5.0,3,17500,13.61,0.37,4
28,46000,3,6.0,3,5500,11.11,0.12,10
27,42504,3,2.0,0,7200,10.59,0.17,6
25,99996,0,3.0,5,8000,8.0,0.08,2
39,30000,3,3.0,0,2300,14.79,0.08,15
23,39600,0,8.0,3,8250,9.32,0.21,3
29,42000,3,1.0,3,11300,9.99,0.27,5
27,67000,3,1.0,0,8050,14.72,0.12,9
29,34000,3,4.0,3,5500,10.99,0.16,5
26,31000,3,6.0,1,7000,10.99,0.23,2
24,49200,2,8.0,4,4000,13.06,0.08,3
24,38000,3,2.0,4,12000,13.23,0.32,3
25,40000,3,0.0,5,5925,11.11,0.15,3
22,60000,2,7.0,5,15000,16.49,0.25,2
25,32000,3,1.0,3,4000,11.49,0.13,4
31,72000,0,15.0,3,1900,7.51,0.03,6
25,185000,0,3.0,1,12000,5.79,0.06,3
22,60000,3,3.0,1,7000,6.91,0.12,2
25,84000,0,9.0,5,5000,10.99,0.06,2
30,65000,3,3.0,4,10000,12.73,0.15,6
25,120000,0,6.0,1,10000,10.99,0.08,2
48,128000,3,0.0,1,7500,17.49,0.06,11
26,98000,0,5.0,3,12000,8.49,0.12,3
25,32000,3,1.0,0,1500,7.29,0.05,3
21,45000,3,3.0,4,3200,6.54,0.07,4
29,73000,3,2.0,1,9200,7.88,0.13,5
23,54000,3,7.0,0,15550,11.71,0.29,4
25,34000,0,2.0,2,5800,13.48,0.17,3
23,36500,3,2.0,2,15000,15.65,0.41,3
25,84000,0,9.0,0,4200,9.25,0.05,4
30,50000,3,0.0,2,10000,10.36,0.2,7
22,61000,0,6.0,3,12000,13.49,0.2,2
29,42000,0,5.0,3,2500,13.98,0.06,8
23,103000,0,6.0,0,4000,13.49,0.04,2
46,60350,3,3.0,4,10000,8.94,0.17,17
29,85000,0,14.0,5,7500,11.49,0.09,10
22,40000,3,0.0,1,10000,8.0,0.25,4
27,130000,3,6.0,1,10000,7.74,0.08,5
21,54000,3,5.0,0,5125,5.99,0.09,4
34,12000,2,0.0,2,3250,10.99,0.27,5
25,136000,0,1.0,0,8000,12.87,0.06,3
25,72000,0,9.0,2,10000,14.96,0.14,3
24,30000,3,1.0,5,3600,8.49,0.12,3
28,60000,0,12.0,4,6000,10.99,0.1,5
27,60000,0,9.0,4,5000,7.88,0.08,5
22,44000,3,3.0,2,3600,13.43,0.08,3
23,96000,3,1.0,3,20000,13.04,0.21,3
27,59000,3,3.0,4,18000,12.18,0.31,9
32,15600,3,4.0,2,5000,5.42,0.32,5
26,20000,3,0.0,4,4000,13.79,0.2,4
24,47500,3,4.0,4,4200,8.9,0.09,4
29,480000,0,6.0,0,6500,5.42,0.01,9
24,62050,3,8.0,3,25000,15.33,0.34,2
25,34200,3,1.0,1,4000,10.99,0.12,2
35,37000,3,5.0,0,14000,7.88,0.38,8
24,72000,0,8.0,5,18000,11.86,0.25,4
33,75653,3,2.0,3,20000,17.58,0.22,8
38,20004,2,2.0,4,6250,10.99,0.31,12
27,55000,3,3.0,0,20000,13.48,0.36,9
30,69000,3,4.0,3,3600,13.99,0.05,10
22,50000,3,1.0,5,3200,8.49,0.06,4
26,67000,3,9.0,5,8000,7.14,0.12,2
28,108000,0,4.0,5,5000,12.87,0.05,8
22,60000,0,5.0,1,8800,10.37,0.15,4
27,36000,2,5.0,1,14400,10.62,0.4,9
22,36000,0,6.0,1,12000,7.29,0.33,3
23,89204,0,5.0,1,18000,7.9,0.2,4
30,42000,0,14.0,3,4500,7.49,0.11,7
29,32000,0,13.0,4,8000,5.99,0.25,6
27,225000,0,1.0,5,14000,10.99,0.06,7
32,43000,3,2.0,3,6950,9.91,0.16,9
29,48000,2,1.0,4,15000,18.64,0.31,9
29,95000,0,6.0,5,35000,7.9,0.37,8
24,40000,0,3.0,5,3200,10.99,0.08,2
22,30000,3,0.0,0,2800,6.54,0.09,3
29,14500,3,1.0,1,3600,13.61,0.25,7
34,97356,3,12.0,2,20000,13.22,0.21,7
46,54250,3,3.0,4,3600,10.0,0.07,14
34,78000,3,9.0,0,15000,16.4,0.19,5
24,7000,3,2.0,3,1000,10.99,0.14,2
23,65000,0,4.0,1,13600,15.62,0.21,3
34,60000,3,0.0,1,12000,12.22,0.2,7
24,54000,0,8.0,2,8500,10.99,0.16,3
31,56000,0,4.0,3,8000,8.59,0.14,6
32,60000,3,4.0,5,10000,7.51,0.17,9
22,90000,0,2.0,3,7000,10.99,0.08,2
25,35220,3,2.0,0,10500,7.29,0.3,3
24,55000,0,8.0,3,15000,9.91,0.27,3
22,74000,0,6.0,2,11200,10.99,0.15,2
28,300000,0,1.0,4,9600,15.23,0.03,10
24,50000,0,5.0,4,3500,10.99,0.07,2
21,21000,3,2.0,5,5000,6.91,0.24,4
34,25000,3,0.0,5,5325,10.99,0.21,7
26,75996,2,7.0,5,8000,11.83,0.11,3
37,65000,3,2.0,1,13000,12.99,0.2,12
23,83000,0,7.0,1,24175,11.11,0.29,2
22,27600,0,6.0,0,8400,7.51,0.3,3
21,35000,2,5.0,5,8000,9.91,0.23,3
22,60000,3,0.0,0,9000,10.99,0.15,2
25,62000,0,5.0,0,10000,7.88,0.16,3
23,34000,3,2.0,0,6000,14.09,0.18,4
22,47840,3,0.0,1,9000,12.53,0.19,4
25,38000,0,9.0,2,9000,6.99,0.24,4
33,106000,0,2.0,1,6000,8.49,0.06,8
22,30000,3,0.0,0,6000,19.39,0.2,4
39,38500,3,0.0,3,3000,10.99,0.08,16
26,120000,0,0.0,0,6000,10.99,0.05,2
22,40000,3,2.0,0,12000,10.99,0.3,2
